id,name,rank,year_published,num_user_ratings
JyCOTCEgBU,Grognards,9999999,2002,0
oRaouUonuQ,Traveler Traders,9999999,2002,0
2hUaKHgCi4,1838TL,9999999,2002,0
hFuisSrC3I,Découvrir le Bas-Rhin,9999999,2002,0
frNF1BsYAo,Tornado Arena,9999999,2002,0
oLTKzACR6P,Idaho Smith and the Terracotta Terror,9999999,2002,0
2RkIRuKz9L,Mr. Buckethead Adventure Game Series: Mr. Buckethead Vs. Doctor Neuron,9999999,2002,0
TIGijpBqAJ,Murli Katzensprung,9999999,2002,0
9v7xGuzW4J,Illico Presto,9999999,2002,0
HYujtZbfx4,Glory II: Across the Rappahannock,9999999,2002,0
oomllVph7S,Roll Bowl,9999999,2002,0
5NTHi52HED,Patrol Torpedo (Second Edition),9999999,2002,0
1XNxqGW49c,7 de Table,9999999,2002,0
HfxABesW5J,Ultima Generation: Road to the Avatar TCG,9999999,2002,0
zhzzFkNdV0,IceFloe,9999999,2002,0
f3sItnp5bJ,Voyager Space Card Game,9999999,2002,0
829lFh7HU9,Pillow Pincher,9999999,2002,0
wzw6xD7ElV,Spice Raid,9999999,2002,0
6ngXxA7cKG,A Guerra do Congo 1998-1999,9999999,2002,0
N6J8VBsJnb,Quizzit!,9999999,2002,0
fzTUe8eDG3,Goth or Gauche?,9999999,2002,0
YrxtzoAPae,A Little Golden Book Circle of Friends Game,9999999,2002,0
6X5HHg9dU7,Dilemma,9999999,2000,0
9D845Qdf3O,Crack of Doom,9999999,2002,0
mXTCEfiQ9P,Hopse Frosch,9999999,2002,0
DRs6JSg77Z,Fernsehverbot!,9999999,2002,0
BFxMhhD2l3,Cédric Sacrée journée,9999999,2002,0
qHHuxU2wsk,Tjörn-Monopol,9999999,2002,0
7z3SXzNBHN,Blind Test: Piano,9999999,2002,0
W5QbLr6l40,Rockets & Rayguns Skirmish,9999999,2002,0
VLuOWdbX8n,Musketeer Skirmish,9999999,2002,0
SlCzVNkNYE,Doubloons & Dragoons,9999999,2002,0
eGjL9ygbT8,X-Men Skirmish,9999999,2002,0
RHiw85YUvE,Death Racers,9999999,2002,0
mbH70rrjVr,Rugged Adventures,9999999,2002,0
3lfjNSktrM,Classic Space Opera,9999999,2002,0
1FZZa9D52w,Advanced Star Frontiers Lensman,9999999,2002,0
NJhOgDp8hQ,Food Group Bingo,9999999,2002,0
lLTsVSbnNz,Defiance and Domain,9999999,2002,0
RKuzRwXt0Y,Monopoly: Fisher Scientific Centennial Edition,9999999,2002,0
ALCyoKz1x4,40K Skirmish,9999999,2002,0
nnCCWauq4u,Bokstavsjakten,9999999,2002,0
GVV5Tw7aFe,Querulon,9999999,2002,0
p83ngWOSCh,Out on a Limb,9999999,2002,0
X6hBv7uwEL,Fleets of the Imperium,9999999,2002,0
AUdB01EDE1,BattleTech Skirmish,9999999,2002,0
5jpbaODElB,Narnia Skirmish,9999999,2002,0
m2lGOBYmhw,Geonosis Arena Skirmish,9999999,2002,0
4uP0sePi4Y,Doctor Who: Remnant of the Daleks,9999999,2002,0
aN6PucvZ7u,Gamma Chess,9999999,2002,0
kPrIdX1J6U,Buffy: Action Quizz,9999999,2002,0
YTvc5dZwUE,Fairytale Quest,9999999,2002,0
SOkBVQaOuE,LGDN: La gym des neurones,9999999,2002,0
MPPtZWcRdj,Mr. Buckethead Adventure Game Series: Mr. Buckethead Goes To The Moon,9999999,2002,0
Mb2dFyjMov,Astral Dreams,9999999,2002,0
RWnMlYQkjS,Découvrir La Marne,9999999,2002,0
ECMOvPM0Zy,Cocktail di parole,9999999,2002,0
g52ogCKgNT,Bingo Pocket Cards: Spaß mit englischer Grammatik,9999999,2002,0
WALwsLPWWn,Monopoly: Périgord,9999999,2002,0
mGqhPtF6QH,Monopoly: Drouais,9999999,2002,0
qw9WsWCJZ5,Monopoly: Namur,9999999,2002,0
0ovjHyEE9x,het Grote Winkler Prins Spel,9999999,2002,0
XMRPmmOLeh,Monopoly: Otra Süd,9999999,2002,0
qThyLhPLs0,Monopoly: Vodafone,9999999,2002,0
dzQfpgg0Ft,Wonderfully Wacky Bar Games,9999999,2002,0
H9YV6vi82y,Memo Grand Prix,9999999,2002,0
En8DnjlrnE,Moria Skirmish,9999999,2002,0
HnAHvcHg36,Bujutso,9999999,2002,0
u9MuG0gdeg,Monopoly: Dijon,9999999,2002,0
7PGntqA45n,Monopoly: Michael Graves Design,9999999,2002,0
uX1UYb2qgd,Thorgal Kolekcjonerska Gra Karciana,9999999,2002,0
ZaXEeDNsBF,With Hakkebutt And Dagg,9999999,2002,0
8N6H4aJKHF,Monopoly: Suske & Wiske,9999999,2001,0
B8zZp4khmg,The Game of Life in Monstropolis,9999999,2001,0
6YAB0pBDom,Stop,9999999,2001,0
Xp1aKDR5Qs,Rolled Bones,9999999,2001,0
85h24b5Uwp,Hamel 1918,9999999,2001,0
sgFz2ijq42,Wordy Speedy Spell,9999999,2001,0
9YTfnEHdSB,Elder Things & Outer Gods,9999999,2001,0
aD2f8up62i,Stringfellows: The Board Game,9999999,2001,0
1KMBgUIPPU,Neo-Hunt 2,9999999,2001,0
GuHeP042IL,Digimon: Monster Match,9999999,2001,0
3Pely0AH6m,S-P-O-N-G-E: Fight the Evil,9999999,2001,0
2FAImaBZf8,Di-Cross,9999999,2001,0
CMxDP1HQys,Monopoly: Cornwall Edition,9999999,2001,0
O9jUBjBNZy,Creepy Creatures: Make-a-Snake,9999999,2001,0
wWNLqexicJ,Solomon's Temple,9999999,2001,0
wjY1T4re4t,The Daisy Diamond Detective Series: Episode #2 – The Time Machine Mystery,9999999,2001,0
fBXYg4iDwQ,Fowlplay,9999999,2001,0
Z2to6LpQVl,Tank Vixens,9999999,2001,0
OKKLz21TwM,An Evening of Murder: The Tangled Web,9999999,2001,0
gYKznllWoA,Death on the Gambia,9999999,2001,0
I6AIFwqdw8,Pick -a- Penguin,9999999,2001,0
EZvQco422b,98 Degrees: Play for Keeps,9999999,2002,0
3GRY9M7Faw,Best Sellers,9999999,2002,0
ngThvvYZi8,Tank Killers,9999999,2002,0
TpL0DxzF7B,Putt'n Score,9999999,2001,0
qhslPnYJ1x,Full On AFL,9999999,2001,0
AyoFj2wEaR,WildWords,9999999,2001,0
5JgiBxOTBa,HoverTank 3,9999999,2001,0
DMSxYHLm2b,Go Surf,9999999,2001,0
tWYp4yqr1a,Aux Sabords!,9999999,2001,0
lYAvrm85vq,Det store norske spillet,9999999,2001,0
pBJp3K07Hj,Jedi Knights Trading Card Game,9999999,2001,0
vOSdAzU9TT,Penniless and Insane,9999999,2001,0
RtUpp6ForV,Tour of Switzerland,9999999,2001,0
to0oQxxXcr,Beer College,9999999,2001,0
VivcVHVabO,Tiny Tins Charades,9999999,2001,0
zrSfKZbAXk,Today I Went to the Market,9999999,2001,0
pVCbQ9xPQi,Screw the Workers,9999999,2001,0
2ahBrcGCYZ,Alien Race in Outer Space,9999999,2001,0
LdyNk3LApP,Bombay Bazar,9999999,2001,0
rf4uWkTSLd,Road Block,9999999,2001,0
n0YgDadYjl,Breaking into Valhalla,9999999,2001,0
6GSCNUumZU,Schnell gelegt,9999999,2001,0
BjwGKn7ImR,Trepido,9999999,2001,0
AnMS6TqY6G,Racko Plus,9999999,2001,1
OFet2uZUkM,Meistertrainer,9999999,2001,0
UFJJrFRtj1,Martian Backgammon,9999999,2001,0
P9IzKNusGG,Blood Reign of Nishanpur,9999999,2001,0
fZnqHFLmwa,How to Host a Murder: Saturday Night Cleaver,9999999,2001,0
edFGjotXhB,Pavia 1525,9999999,2001,0
eoYtaFDJTb,Winning the West,9999999,2001,0
iSjuyCFtZQ,Nimbali,9999999,2001,0
BDJS634jzb,Allenby's Blitzkrieg,9999999,2001,0
Ms0ZDkYqSd,Virus Alert,9999999,2001,0
gO9TCLFarN,The Champagne Game,9999999,2001,0
mTBxEqqqge,Weakest Link,9999999,2001,1
fYlT2A5WCI,"Aarakians to Cats, Great",9999999,2001,0
81CYD1ThNA,HackMaster GameMaster's Guide,9999999,2001,0
dHxXaqATr1,Chaos Magic: Wild Sorcery,9999999,2001,0
xdXDnUcnRY,Yield!,9999999,2001,0
HBBgLBBA5C,Scooby-doo! Cyber Chase,9999999,2001,0
lErlqrGJor,Giseh!,9999999,2001,0
UrvwJ9eHfL,Fleet Attack,9999999,2001,0
ifkODcgt9R,Survivor Trading Card Game,9999999,2001,0
JK3c5NBIxF,Quatero,9999999,2001,0
TvmNuar14x,Blitzkrieg Unleashed: Sedan,9999999,2001,0
TI9yPKBbYl,Dozen Dice Games,9999999,2001,0
SDHbyFujNb,Cranium Cosmo,9999999,2001,0
xZ6VcKsQeF,Old Macdonald's Farm Game,9999999,2001,0
XLJpJuGNan,Cugel's Compendium of Indispensable Advantages,9999999,2001,0
C9aly0VGWS,Der kleine Eisbär und das Schollenhopsen,9999999,2001,0
vOW6fz90p9,GURPS WWII: Hand of Steel,9999999,2002,0
HUNfAzF2CF,Jellicoe vs Scheer,9999999,2001,0
XRJTSrVLLA,Lilypad,9999999,2001,0
zAc7G8x2Dn,Caesar in Alexandria,9999999,2001,1
dqQI51AdE1,Blitzkrieg Checked: Gembloux,9999999,2001,0
lEQiCry3VV,Market Mania,9999999,2001,0
X0jjGwy3Ar,"Tiger Horse, Flying Albino to Zygom",9999999,2001,0
jFlGaZKP2Y,Rolled Bones,9999999,2001,0
3IQzPAAXBn,WildWords,9999999,2001,0
ziIIm5dMEb,PornStar,9999999,2001,1
WsO3QUWuzF,Injurius Games,9999999,2001,0
IEjZsBayBm,Hoar Fox to Medusa,9999999,2001,0
Wg3afpIc8j,Because It's There!,9999999,2002,0
p19ZhZdkJL,Life is a Movie Starring You,9999999,2002,0
qHTInzqncp,Kalle Anka & Co Korsordsspel,9999999,2002,0
mUT2ltu9lZ,Fields of Chivalry,9999999,2002,0
MkioVazB4W,Battle Dot 1,9999999,2002,0
PWtL1bqD7f,Her Mit Dem Fisch,9999999,2002,0
nhO9e0qUg0,Action Stations! (third edition),9999999,2002,0
LbxahMcdEW,Ushuaïa,9999999,2002,0
IcSOS4L618,Pythagoras,9999999,2002,0
B4GgfqrpC5,Professor Noggin's The Human Body Card Game,9999999,2002,0
d9oj7k2a3c,Desert Dice,9999999,2002,0
3xqQbCEX17,Three-Player Crokinole,9999999,2002,0
C0S2BWsB3F,Adopt-A-Dog,9999999,2002,0
ppd9IuOBdG,Going Underground: Zoo Edition,9999999,2002,0
9scDqGn8iX,Stringbags,9999999,2002,0
FGU052LgCd,TriviGo,9999999,2002,0
OSQAIZv3LZ,Power Rangers Time Force Circle of Power Game,9999999,2002,0
F8DD9K1apQ,ScandalMonger Trivia Game,9999999,2002,0
JvzYCAlaWd,Professor Noggin's Birds of North America,9999999,2002,0
xgChqZkIrj,Sixth Sense: A Game of Perception,9999999,2002,0
FRrZii4kGX,Falkirk Wheel,9999999,2002,0
sF1EIPjs4W,Operazione Trionfo,9999999,2002,0
MQ5YksXQPU,Corps of Discovery,9999999,2002,0
rqKYDFhUaB,Cosmic Convention,9999999,2002,0
bTHZmvpIF5,Monopoly: Limoges,9999999,2002,0
t1rFqb5F4E,Satori,9999999,2002,0
fzpWen2rxO,Der Zankapfel,9999999,2002,0
pH0turNNAZ,Who Wants To Be A Millionaire? Entertainment,9999999,2002,0
5rEE8GgCBv,Haribo: Die große Gummibärchen-Jagd,9999999,2002,0
nC1Erb8ml6,The Fastest Men on Earth,9999999,2002,0
AU6dYvXiQU,Tarot-Labyrint,9999999,2002,0
FXoELMlDfJ,Virtual Derby,9999999,2002,0
stMhzVd9ZT,Vector Powers,9999999,2002,0
B2bnZYDbgb,ParticleForce: Escape from Supernova,9999999,2002,0
dYvXPJvBxf,War in the Age of Magic,9999999,2002,0
xfZ6HIX7Gl,"Vorsicht, kleiner Pirat",9999999,2002,0
mHtez5q640,Miam Miam,9999999,2002,0
voEKoMf4GM,Grips Champion,9999999,2002,0
2bFbuNNM6Z,Voyage Around Catalina,9999999,2002,0
0FkOfPZjKH,Mr. Magnet's Scrambled Sentences,9999999,2002,0
fAUNVXLGY4,Swordplay: Generic skirmish rules,9999999,2002,0
iR0qAkh9De,Sports Illustrated Trivia Game: Multi-Sport Edition,9999999,2002,0
nYFxycWqPX,Von nix kommt nix,9999999,2002,0
lJRRqKHmHT,Professor Noggin's Dinosaur,9999999,2002,0
k7DcNK1BxJ,Squiggle,9999999,2002,0
HxJReLHnXB,Das Quiz rund um den Euro,9999999,2002,0
9sjO0DBOF3,Pimps and Hos,9999999,2002,0
5kF00qCTgR,Etymos,9999999,2002,0
w78RO2fXSC,Quadryx,9999999,2002,0
t1a1baL8ip,Le cirque de Lulu,9999999,2002,0
7bC5A1qpES,Plus ou Moins,9999999,2002,0
v1FPSnegjf,Career Challenge,9999999,2002,0
wdUU2jV3z9,The Bucket King,9999999,2002,3
EhQ3wSS3HZ,Délir'phone,9999999,2002,0
Yxa9zQwCW1,En 2 mots,9999999,2002,0
1trQLUd1Dl,Handy-Handy,9999999,2002,0
G8hXbHWAri,SharkPit,9999999,2002,0
nv2sp1lGwW,Memo: Feel the Surface,9999999,2002,0
BxTjeCAaAw,Dragon Strike,9999999,2002,1
VLM3ImXAbc,Barbie Says,9999999,2002,0
S7F9bLyD56,Star Trek RPG Solo Card and Dice Game,9999999,2002,0
szmqXLMW3B,Crazy Business,9999999,2002,0
6VtEUEPEFp,Kleiner Rabe kennt die Wege,9999999,2002,0
cJFTUUV7D6,Follow the Drinking Gourd,9999999,2002,0
PW9GAVnlgx,Ultimate Spider-Man: Spiderman contra el mal,9999999,2002,0
ZN5q1FiVHs,Professor Noggin's Life on the Farm,9999999,2002,0
xnvw66rd67,Ximaera,9999999,2001,0
cDve4nmFST,Bob de Bouwer: Help Bob eruit!,9999999,2002,0
yPUGexOROv,Les Z'Amours,9999999,2002,0
GDJ633xPpQ,Castle Danger,9999999,2002,0
bN9KU1LTQ8,Hit Oder Shit,9999999,2002,0
gf7VoCk9Ge,Monopoly: Norwich Edition,9999999,2002,0
u4apr66qf8,The Long Road North,9999999,2002,0
0yGcDtyKGf,Stuart Little 2,9999999,2002,0
ZYCYlnbO3m,Captain Tsubasa Trading Card Game,9999999,2002,0
dvNeiW1cpO,Anaconda,9999999,2002,0
uE44hJnje1,Orgy,9999999,2002,0
Lk2JPYSRmZ,Octawar,9999999,2002,0
wUCT298RPM,Redguard,9999999,2002,0
HvDGN1pxsv,Dungeons and Patterns,9999999,2002,0
iQrwgzOkMU,Saurian Safari,9999999,2002,0
YCAs7lv9zG,Euro Jump,9999999,2002,0
NfTzio5GS2,Monopoly: Sunderland Edition,9999999,2002,0
I0CFCGpqba,Cleopatra's Gambit,9999999,2002,0
xDFXhBfX4u,Shopping Spree,9999999,2001,0
FOB2Aynk8F,Creature Collection II: Dark Menagerie,9999999,2001,0
Dt9yhd3Mvh,World Tree,9999999,2001,0
WL8LU7a8x8,Trampelfanten,9999999,2002,0
J9Nlp0cfLN,Skurðir,9999999,2002,0
jUJO7uacEB,Benjamin Blümchen: Verstecken im Zoo,9999999,2002,0
aTHtPGUhF9,Kelly Party Surprise,9999999,2002,0
ASYgEItbEG,See It and Sign It American Sign Language game,9999999,2002,0
0XAEjIonNf,Mal Mal,9999999,2002,0
zbLlxFrVeE,Trivial Pursuit: Bild Edition [German],9999999,2002,0
IlyZ7AE1X9,Hopp Galopp,9999999,2002,0
VVP9QKfEiq,Trivial Pursuit: Globetrotter,9999999,2002,0
g9ASUB99Ih,Qwitch,9999999,2002,1
7DRVddtTgH,Monkeys on the Moon,9999999,2002,5
1jo0coBcRK,Haba Games Strong Stuff Game - strong game of skill,9999999,2002,0
tMjVJ5k90V,Bean Trader,9999999,2002,4
9lh8S7FQmy,Mesopotamia:  Birth of Civilisation,9999999,2002,0
6joHwH269Q,Second World War at Sea: Bomb Alley,9999999,2002,1
4ys6qsVITV,Proclaim!,9999999,2002,0
S9gFa7p2QJ,Eagles of the Empire: Napoleon in the Desert,9999999,2002,0
GJ9V75Dop9,Bowl-O-Rama,9999999,2002,0
IpYkEpnXW2,Odisea en el Bosque,9999999,2002,0
eCjfSJeLUn,Coup de Grâce,9999999,2002,0
Ts5zT8tiJF,Harry Potter Halls of Hogwarts,9999999,2002,1
Vs8GIxtNvI,Devenez Président des états unis: too close to call,9999999,2001,0
8GCBlzTruE,Lightning Strike Companion,9999999,2001,0
ccWEkMv1gi,Super Smash Bros. Melee Battle Cards,9999999,2001,0
HQZrZQIhxf,Janosch Bildersuche,9999999,2001,0
aVSnThBjJ6,The Heroic Dragon Ball Z Adventure Game,9999999,2001,0
F6RZPRiLqW,Martian Life,9999999,2001,0
pEEmhJZic4,Proverbial Wisdom Junior,9999999,2002,0
yXNHzEHxdA,Le grand jeu du cyclotourisme,9999999,2002,0
zBDfzTFCBi,Seven Horses of the Redfly Sacred Circle,9999999,2002,0
n5qfyE0apW,"Oh No, There Goes Tokyo!",9999999,2002,0
giQS7fOeXR,Disciples II: Blades of War,9999999,2002,0
Wn6Vxgxani,1777: The Year of the Hangman,9999999,2002,0
4MHcJ7PeQy,Battleship Card Game,9999999,2002,2
l9Q5GJq7A4,Pferdemist,9999999,2002,0
bowWZfOIHE,Blooming Gardens,9999999,2002,2
xQhHOeCnYM,Dibs,9999999,2002,1
x3VwI6vx5l,Settlers of Catan - Portable Edition,9999999,2002,8
oP9xCLD0nk,Krone & Schwert,9999999,2002,1
5SLsMto3Mh,Management Material (General Office Edition),9999999,2002,2
Ab6iiMqCkd,Cairo,9999999,2002,3
JsP5aW8QGm,Diceland Deep White Sea,9999999,2002,4
x0NxEYRrga,Pictorion,9999999,2002,0
6ZARIDnDv3,"Ach, du dickes Gummibärchen",9999999,2002,0
Bkf1l120E9,Trivial Pursuit Genus Edition Österreich Ausgabe,9999999,2002,0
Kgl2H73dVk,Galileo the Game,9999999,2002,0
TfAtGLN3k8,Sound Domino,9999999,2002,0
gz0rHcXFZ3,Sons of Mithra: Fantasy Chess,9999999,2002,0
AFRmNfs77X,Aeronef Captain's Handbook,9999999,2002,0
4SgKF9v03J,Arne,9999999,2002,1
qE3cUrgCHI,Dugout Dreams,9999999,2002,0
Vm1K40wZCn,Space Colony Cheeses,9999999,2002,0
YuuAOdwf1H,The Salmon Life Cycle Game,9999999,2002,0
pxWGuTTYWj,Varázstorony,9999999,2002,0
oH1Gvn5QMQ,Masters of the Tourist Trophy,9999999,2002,0
POesmTQimu,Reclame quiz: Editie 2002,9999999,2002,0
gsG5IBtlq7,Kurukuru Takopon,9999999,2002,0
XNBj1tUvjj,City Country World,9999999,2002,0
qCJeSxxFSN,Gute Zeiten Schlechte Zeiten: Das Spiel,9999999,2002,0
8s6tCWdHKK,Monopoly: Best Buy Edition,9999999,2002,0
TQs1nTrGFG,Il gioco dello Zig Zag,9999999,2002,0
NRPMEqM2kS,Let's Play Two! Baseball Game,9999999,2002,0
JPRFRa4puQ,TrickTackToe,9999999,2002,0
n9u9TOGuPP,The Ladybug's Costume Party,9999999,2002,0
9KE061ggCR,Jaunty Jalopies,9999999,2002,0
8vJQ7NKRUW,Name Dropper,9999999,2002,0
5xd2BTOAaV,AMC Reel Clues,9999999,2002,1
sbEMC6Y1Gc,Legend of the Five Rings Skirmish,9999999,2002,0
OBHjflVt2b,The Scrambled States of America: Deluxe Edition,9999999,2002,0
tmAuDn5p4z,Delphi,9999999,2002,0
sO32pMyM4M,The Name's The Game,9999999,2002,0
ryz1TNUWLk,Juhla Alias,9999999,2001,0
Ze1EN4EzD3,Jomsborg,9999999,2002,0
9hB5iPVSUo,Ithaka,9999999,2002,0
lMEDKk4jOL,The PBX Game,9999999,2002,0
6MKV1dGThd,Castle Croquetnole,9999999,2002,0
XojPDshZeb,Conquering Hollywood,9999999,2002,0
NYG4KXJeB1,Eurojuego de Salamanca,9999999,2002,0
icmtOk1EsO,Wolkenkinder,9999999,2002,0
2fZhIPeM2J,Mystic Egyptian Tomb,9999999,2002,0
RGyYYfMpoa,Pardoes de Sprookjesmeester,9999999,2002,0
5IWJDS9H1L,Bivouac,9999999,2002,0
FnbKBAa1kV,Tübinger Stocherkahnrennen,9999999,2001,0
HKdTamVmkS,Fear God and Dread Nought Player's Handbook,9999999,2001,0
i53fGPSGHa,Downtown,9999999,2001,0
mvta3Q1bge,Silver Isle,9999999,2001,0
daeiYtohC3,Pasapalabra,9999999,2001,0
SRFztpwX6E,Bitmoor,9999999,2001,0
uAwky0IvjD,Nijntje voert de dieren,9999999,2001,0
QE0zmNRuCy,Seven Samurai Skirmish,9999999,2001,0
fgimyD2Fkw,Artifact Core Rules,9999999,2001,0
0FpGWs6gVJ,Dragon Slayers,9999999,2001,0
sA1TdrzNYy,Between the Posts,9999999,2001,1
2o3EvPJ5AZ,Sabin Rains,9999999,2001,0
NNhK2l8Bat,Beachball Switch-er-oo,9999999,2001,0
mAKh5IviJw,Zonesh,9999999,2001,0
r66xdhjeh0,Kleiner Lachzahn,9999999,2001,0
yAW7pk8efi,Integer Matrix,9999999,2001,0
axmhYjFpAB,"1,2,3: Mäusezählerei",9999999,2001,0
MhiC5cXFWt,Escape From Mom's House,9999999,2001,0
TlDaJCTt12,Chain Home,9999999,2001,0
8gCaPvGlYF,Little People Games Matchin' with Maggie,9999999,2001,0
902m4MK8pp,Kings of Hyboria,9999999,2001,0
u6OCuYTCsY,Rockets & Rayguns Operational,9999999,2001,0
YDtO3XiUs5,Rockets & Rayguns Strategic,9999999,2001,0
OTymfTGRue,Piratical,9999999,2001,0
Pz4LdZ7ZCw,"Cats, Small to Efreeti",9999999,2001,0
3NSzDYvUTG,"Nefarain: Other, Soul Snatcher to Rhinoceros",9999999,2001,0
jkerzGFwfn,The Bloody Sands of Sicaris,9999999,2001,0
LsCDSZqjI5,Elemental to Hippopotamus,9999999,2001,0
SkUDnPPMOT,Neo-Hunt 3,9999999,2001,0
yfUf9WTnfY,McDonald's PlayPlace Game,9999999,2001,0
9r3OTaeZfk,Let's Go to McDonald's Game,9999999,2001,0
GZeFEAkEXj,Ready Aim Fire,9999999,2001,0
w5jEVHdems,Coodju,9999999,2001,0
XGFYpI1fEA,F-14 Tomcats,9999999,2001,0
DtrvngPTK2,Emporex,9999999,2001,0
TuCcy1Y5CO,Articles of Faith Card Game,9999999,2001,0
esenz1lE87,Rainbow Riders,9999999,2001,0
apJp6fTMY1,Penguins Paradise,9999999,2001,0
1e6C4q3YLB,Junior Colorino,9999999,2001,0
fIctn8wdfw,Have Gladius Will Fight,9999999,2001,0
sqvN1KjA55,Cannonade,9999999,2001,0
87UPncefbS,Zulu Spears Solo,9999999,2001,0
KttVm7pHip,Advanced Culture & Conquest,9999999,2001,0
n7UZIA9GTF,Temp Worker Assassins,9999999,2016,2
1ZvJQiC30D,As'Truc,9999999,2001,0
EAKOE0Ekix,Arc Gammon,9999999,2001,0
9DP5MtOyFS,"Spanish Fury, Siege!",9999999,2001,0
RKtOrLoBy6,JokerFace,9999999,2001,0
FqASWgjjvU,Annuvin,9999999,2001,0
wUt2Opeg8g,Purple Ronnie's Twister,9999999,2001,0
6Mkr3Eqk84,The Martian Gathering,9999999,2001,0
0xVjVsHrMC,Mujaheddin,9999999,2001,0
pDbmLMxGMs,Poppers the Clown,9999999,2001,0
A7Y1gbBj1u,Star Fleet Battles: Module W – Space Battle Maps,9999999,2001,0
QD8kQAFFMh,Gamma World the Card Game,9999999,2001,0
rDdhD9yst6,Iron Mountain Property Trading game,9999999,2001,0
cXSZuLaXFh,Charge of the Light Brigade,9999999,2001,0
ryBfx4ug6c,MotoX,9999999,2001,0
9bLvsz6qdn,East Front West Front,9999999,2001,0
veCo2bBUa7,Pizza Pie Maker,9999999,2001,0
KyYS7ciFao,Monopoly: St. Louis Cardinals Collector's Edition,9999999,2001,0
gjF6f0vlGc,BSO FOOTBALL,9999999,2001,0
4IdoaiNkdc,Het grote Pardoes Spring-en-spaarspel,9999999,2001,0
UNHDIAj6CZ,Efni,9999999,2001,0
JiYg9X9kZX,Apostolos,9999999,2001,0
VBj9CfTOVk,Ultimate MindTrap,9999999,2001,0
IDszYAxxyD,Little People Bingo,9999999,2001,0
wIF0QBXVK4,UBOS: El Juego,9999999,2001,0
9G9rP3ODsi,Ice FX Hockey,9999999,2001,0
CBkeBl98cv,Protecting the Skies,9999999,2001,0
IfcaQ1eoc7,Drop Troops,9999999,2001,0
hO1fB4JSiJ,Full On AFL,9999999,2001,0
VGB6SVEEVz,Wat is rond en rood?,9999999,2001,0
ki46Gn0Bia,Denizens of the Deep,9999999,2001,0
FtEioIKyvp,Celtic Saga,9999999,2001,0
aUlB7BZwHP,"Planeten, Sterne, Galaxien",9999999,2001,0
gHHcMtYG3Y,Monopoly: Equipe de France,9999999,2001,0
oa7eH0z7LE,Monopoly: Zürich,9999999,2001,0
02EWKU7nui,Monopoly: Liège,9999999,2001,0
I2ZGQj9P1j,"Planeten, Sterne, Galaxien",9999999,2001,0
fHBA2I5t2X,Poleaxed 2,9999999,2001,0
oYKt0I8z32,"1,2,3, vorbei",9999999,2001,0
XrgWrVnbFY,Janosch Tiger Party,9999999,2001,0
576XJlFBh1,Spinnen und Insekten,9999999,2001,0
bhrBMevroy,Was ist Was TV: Das Quizspiel zur TV/-Serie,9999999,2001,0
CM7Gu9RAfr,Kannst Du Rechnen?,9999999,2001,0
3EcUYGrdRJ,Match 'em! Subject-Verb Agreement,9999999,2000,0
z6EfOJzJwW,"Ravingspire: Assault on the Tower of Madness. A Deck-Building, Rotating Dungeon Board Game for 1 to 6 players",9999999,2016,1
sUXBw2xXvT,Ninja Camp Board Game,9999999,2016,18
dROtV0Xplo,4 Gods,9999999,2016,8
8NOLhDiIYw,Wind the Film!,9999999,2016,3
KR4u4gZ3Bl,Armageddon,9999999,2016,6
t6EnBZc8NG,Yeti,9999999,2016,2
MRAt0O4RBo,Crazy Karts,9999999,2016,7
v2GIXFccqD,The Guardians: Explore,9999999,2016,0
id4QyQeOWV,Pack O Games - GYM,9999999,2016,4
gP5boxPGtx,Legends of the American Frontier,9999999,2016,1
DztDtJb8jc,Fish Frenzy,9999999,2016,1
nPI1s4cYZe,Virus,9999999,2016,4
zID8MSOORA,Jorvik,9999999,2016,19
AybcTvrfXh,Demon Worker,9999999,2016,10
eRZsylC9qD,Saltlands,9999999,2016,5
zETOhrSrsu,"Exceed: Red Horizon – Satoshi, Mei Lien, Morathi, and Baelkhor",9999999,2016,1
1YAFbZ2TKp,Star Wars: The Card Game - Galactic Ambitions,9999999,2016,0
SpjMfspGwh,Risk: Captain America – Civil War Edition,9999999,2016,1
4V9xkfHAah,Scuttle!,9999999,2016,7
VHSu3P7sz7,HMS Dolores,9999999,2016,18
9Zln4OwnvA,Mi Tierra: New Era,9999999,2016,4
IFKgZiKNNX,All-Season Basketball,9999999,1981,0
Ewx28wxnoR,House Rules,9999999,2016,0
ukw0M84MoU,Salvation Road,9999999,2016,6
iUZISAqDF4,Valley of the Kings: Last Rites,9999999,2016,12
LPaqIhUrMO,Codex: Card-Time Strategy - Starter Set,9999999,2016,1
tY3fUn3dpg,Clash of Giants: Civil War,9999999,2016,0
bdenY98HQ5,Twilight Squabble,9999999,2016,3
64xZcXKaaK,Take That,9999999,2016,0
bzQ67WG6xD,Shit Happens,9999999,2016,6
LzD7S8gAoR,"Agricola, Master of Britain",9999999,2016,4
Vcq9Yg2tlR,Nova Aetas,9999999,2016,0
aTHTpjXjsf,Jolly & Roger,9999999,2016,0
AGVbgvEjk8,Hoax (Second Edition),9999999,2016,4
nEFeKYOBhM,The Exiled: Siege,9999999,2016,1
FlTK9J6ODL,Bloc by Bloc: The Insurrection Game,9999999,2016,7
rOBefN0zo2,In the Name of Odin,9999999,2016,3
AgWZLyCvDS,Vortex,9999999,2016,0
iqU8hpKBOf,The Solo System,9999999,2016,1
